Viajeros y pernoctaciones;Residencia: Nivel 1;Residencia: Nivel 2;Periodo;Total
Viajero;Total;;2025M04;6,74
Viajero;Total;;2025M03;-8,92
Viajero;Total;;2025M02;0,43
Viajero;Total;;2025M01;2,04
Viajero;Total;;2024M12;-0,5
Viajero;Total;;2024M11;5,48
Viajero;Total;;2024M10;3,69
Viajero;Total;;2024M09;1,66
Viajero;Total;;2024M08;2,41
Viajero;Total;;2024M07;0,18
Viajero;Total;;2024M06;3,2
Viajero;Total;;2024M05;11,31
Viajero;Total;;2024M04;-4,51
Viajero;Total;;2024M03;14,56
Viajero;Total;;2024M02;9,14
Viajero;Total;;2024M01;5,46
Viajero;Total;;2023M12;8,78
Viajero;Total;;2023M11;8,18
Viajero;Total;;2023M10;6,64
Viajero;Total;;2023M09;5,23
Viajero;Total;;2023M08;2,92
Viajero;Total;;2023M07;3,15
Viajero;Total;;2023M06;4,96
Viajero;Total;;2023M05;6,65
Viajero;Total;;2023M04;13,11
Viajero;Total;;2023M03;21,45
Viajero;Total;;2023M02;16,23
Viajero;Total;;2023M01;42,36
Viajero;Total;;2022M12;24,02
Viajero;Total;;2022M11;16,56
Viajero;Total;;2022M10;19,82
Viajero;Total;;2022M09;33,84
Viajero;Total;;2022M08;23,85
Viajero;Total;;2022M07;43,88
Viajero;Total;;2022M06;93,63
Viajero;Total;;2022M05;191,43
Viajero;Total;;2022M04;344,33
Viajero;Total;;2022M03;242,31
Viajero;Total;;2022M02;335,36
Viajero;Total;;2022M01;235,28
Viajero;Total;;2021M12;244,33
Viajero;Total;;2021M11;355,05
Viajero;Total;;2021M10;237,87
Viajero;Total;;2021M09;134,99
Viajero;Total;;2021M08;75,69
Viajero;Total;;2021M07;93,84
Viajero;Total;;2021M06;500,69
Viajero;Total;;2021M05;3.353,81
Viajero;Total;;2021M04;..
Viajero;Total;;2021M03;-33,35
Viajero;Total;;2021M02;-81,74
Viajero;Total;;2021M01;-79,84
Viajero;Total;;2020M12;-77,28
Viajero;Total;;2020M11;-82,3
Viajero;Total;;2020M10;-75,37
Viajero;Total;;2020M09;-68,17
Viajero;Total;;2020M08;-54,53
Viajero;Total;;2020M07;-63,65
Viajero;Total;;2020M06;-91,69
Viajero;Total;;2020M05;-99,06
Viajero;Total;;2020M04;-100
Viajero;Total;;2020M03;-64,74
Viajero;Total;;2020M02;7,4
Viajero;Total;;2020M01;6,21
Viajero;Total;;2019M12;2,79
Viajero;Total;;2019M11;3,2
Viajero;Total;;2019M10;1,1
Viajero;Total;;2019M09;0,34
Viajero;Total;;2019M08;4,22
Viajero;Total;;2019M07;3,56
Viajero;Total;;2019M06;4,84
Viajero;Total;;2019M05;4,68
Viajero;Total;;2019M04;7,52
Viajero;Total;;2019M03;0,03
Viajero;Total;;2019M02;3,18
Viajero;Total;;2019M01;2,3
Viajero;Total;;2018M12;4,57
Viajero;Total;;2018M11;6,88
Viajero;Total;;2018M10;2,2
Viajero;Total;;2018M09;0,62
Viajero;Total;;2018M08;1,31
Viajero;Total;;2018M07;-1,7
Viajero;Total;;2018M06;1,93
Viajero;Total;;2018M05;1,99
Viajero;Total;;2018M04;-7,7
Viajero;Total;;2018M03;8,83
Viajero;Total;;2018M02;2,4
Viajero;Total;;2018M01;2,99
Viajero;Total;;2017M12;4,8
Viajero;Total;;2017M11;4,87
Viajero;Total;;2017M10;1,98
Viajero;Total;;2017M09;4,26
Viajero;Total;;2017M08;1,24
Viajero;Total;;2017M07;2,63
Viajero;Total;;2017M06;4,52
Viajero;Total;;2017M05;2,86
Viajero;Total;;2017M04;19,05
Viajero;Total;;2017M03;-4,16
Viajero;Total;;2017M02;2,3
Viajero;Total;;2017M01;6,3
Viajero;Total;;2016M12;4,18
Viajero;Total;;2016M11;5,04
Viajero;Total;;2016M10;6,78
Viajero;Total;;2016M09;7,38
Viajero;Total;;2016M08;3,74
Viajero;Total;;2016M07;9,31
Viajero;Total;;2016M06;7,37
Viajero;Total;;2016M05;5,31
Viajero;Total;;2016M04;0,87
Viajero;Total;;2016M03;17,5
Viajero;Total;;2016M02;12,64
Viajero;Total;;2016M01;10,29
Viajero;Total;;2015M12;6,39
Viajero;Total;;2015M11;7,1
Viajero;Total;;2015M10;8,73
Viajero;Total;;2015M09;4,54
Viajero;Total;;2015M08;4,62
Viajero;Total;;2015M07;7,4
Viajero;Total;;2015M06;4,9
Viajero;Total;;2015M05;6,68
Viajero;Total;;2015M04;5,02
Viajero;Total;;2015M03;6,5
Viajero;Total;;2015M02;6,02
Viajero;Total;;2015M01;7,94
Viajero;Total;;2014M12;7,28
Viajero;Total;;2014M11;0,62
Viajero;Total;;2014M10;6,97
Viajero;Total;;2014M09;5,13
Viajero;Total;;2014M08;4,79
Viajero;Total;;2014M07;2,5
Viajero;Total;;2014M06;3,6
Viajero;Total;;2014M05;5
Viajero;Total;;2014M04;16,21
Viajero;Total;;2014M03;-6,49
Viajero;Total;;2014M02;7,12
Viajero;Total;;2014M01;6,62
Viajero;Total;;2013M12;7,49
Viajero;Total;;2013M11;7,13
Viajero;Total;;2013M10;2,89
Viajero;Total;;2013M09;1,49
Viajero;Total;;2013M08;4,65
Viajero;Total;;2013M07;0,29
Viajero;Total;;2013M06;1,6
Viajero;Total;;2013M05;5,02
Viajero;Total;;2013M04;-11,55
Viajero;Total;;2013M03;6,92
Viajero;Total;;2013M02;-8,71
Viajero;Total;;2013M01;-8,44
Viajero;Total;;2012M12;-5,66
Viajero;Total;;2012M11;-2,65
Viajero;Total;;2012M10;-5,41
Viajero;Total;;2012M09;-1,8
Viajero;Total;;2012M08;-3,47
Viajero;Total;;2012M07;-4,33
Viajero;Total;;2012M06;-2,52
Viajero;Total;;2012M05;-0,92
Viajero;Total;;2012M04;-4,3
Viajero;Total;;2012M03;-0,99
Viajero;Total;;2012M02;-1,52
Viajero;Total;;2012M01;2,56
Viajero;Total;;2011M12;-1,35
Viajero;Total;;2011M11;-1,63
Viajero;Total;;2011M10;-0,22
Viajero;Total;;2011M09;6,01
Viajero;Total;;2011M08;5,8
Viajero;Total;;2011M07;6,82
Viajero;Total;;2011M06;8,31
Viajero;Total;;2011M05;-0,77
Viajero;Total;;2011M04;8,42
Viajero;Total;;2011M03;1,03
Viajero;Total;;2011M02;3,64
Viajero;Total;;2011M01;3,12
Viajero;Total;;2010M12;3,83
Viajero;Total;;2010M11;4,65
Viajero;Total;;2010M10;8,87
Viajero;Total;;2010M09;6,53
Viajero;Total;;2010M08;5,9
Viajero;Total;;2010M07;7,73
Viajero;Total;;2010M06;5,99
Viajero;Total;;2010M05;5,65
Viajero;Total;;2010M04;3,48
Viajero;Total;;2010M03;7,31
Viajero;Total;;2010M02;3,34
Viajero;Total;;2010M01;0,99
Viajero;Total;;2009M12;2,16
Viajero;Total;;2009M11;-3,59
Viajero;Total;;2009M10;-0,59
Viajero;Total;;2009M09;-6,53
Viajero;Total;;2009M08;-5,52
Viajero;Total;;2009M07;-5,89
Viajero;Total;;2009M06;-8,2
Viajero;Total;;2009M05;-9,01
Viajero;Total;;2009M04;-1,71
Viajero;Total;;2009M03;-19,82
Viajero;Total;;2009M02;-15,16
Viajero;Total;;2009M01;-14,14
Viajero;Total;;2008M12;-9,33
Viajero;Total;;2008M11;-11,99
Viajero;Total;;2008M10;-6,69
Viajero;Total;;2008M09;-3,04
Viajero;Total;;2008M08;-0,71
Viajero;Total;;2008M07;0,46
Viajero;Total;;2008M06;-3,22
Viajero;Total;;2008M05;6,16
Viajero;Total;;2008M04;-9,98
Viajero;Total;;2008M03;7,52
Viajero;Total;;2008M02;8,02
Viajero;Total;;2008M01;4,09
Viajero;Total;;2007M12;2,11
Viajero;Total;;2007M11;8,2
Viajero;Total;;2007M10;2,49
Viajero;Total;;2007M09;2,39
Viajero;Total;;2007M08;3,22
Viajero;Total;;2007M07;1,31
Viajero;Total;;2007M06;4,89
Viajero;Total;;2007M05;0,63
Viajero;Total;;2007M04;1,39
Viajero;Total;;2007M03;6,73
Viajero;Total;;2007M02;3,06
Viajero;Total;;2007M01;3,84
Viajero;Total;;2006M12;5,73
Viajero;Total;;2006M11;4,44
Viajero;Total;;2006M10;5,23
Viajero;Total;;2006M09;3,17
Viajero;Total;;2006M08;4,48
Viajero;Total;;2006M07;4,79
Viajero;Total;;2006M06;7,94
Viajero;Total;;2006M05;4,44
Viajero;Total;;2006M04;21,46
Viajero;Total;;2006M03;1,03
Viajero;Total;;2006M02;5,87
Viajero;Total;;2006M01;2,68
Viajero;Total;;2005M12;3,93
Viajero;Total;;2005M11;9,11
Viajero;Total;;2005M10;3,01
Viajero;Total;;2005M09;6,38
Viajero;Total;;2005M08;4,66
Viajero;Total;;2005M07;7,78
Viajero;Total;;2005M06;6,84
Viajero;Total;;2005M05;8,47
Viajero;Total;;2005M04;-1,34
Viajero;Total;;2005M03;10,81
Viajero;Total;;2005M02;1,99
Viajero;Total;;2005M01;6,44
Viajero;Total;;2004M12;8,06
Viajero;Total;;2004M11;6,9
Viajero;Total;;2004M10;12,46
Viajero;Total;;2004M09;7,34
Viajero;Total;;2004M08;6,19
Viajero;Total;;2004M07;6,43
Viajero;Total;;2004M06;3,96
Viajero;Total;;2004M05;3,78
Viajero;Total;;2004M04;3,39
Viajero;Total;;2004M03;7,1
Viajero;Total;;2004M02;14,62
Viajero;Total;;2004M01;6,15
Viajero;Total;;2003M12;5,55
Viajero;Total;;2003M11;3,52
Viajero;Total;;2003M10;2,84
Viajero;Total;;2003M09;3,72
Viajero;Total;;2003M08;3,21
Viajero;Total;;2003M07;5,42
Viajero;Total;;2003M06;9,04
Viajero;Total;;2003M05;4,88
Viajero;Total;;2003M04;10,91
Viajero;Total;;2003M03;-7,44
Viajero;Total;;2003M02;-1,78
Viajero;Total;;2003M01;2,85
Viajero;Total;;2002M12;5,24
Viajero;Total;;2002M11;1,56
Viajero;Total;;2002M10;0,94
Viajero;Total;;2002M09;-1,3
Viajero;Total;;2002M08;2,85
Viajero;Total;;2002M07;0,03
Viajero;Total;;2002M06;-3,19
Viajero;Total;;2002M05;0,07
Viajero;Total;;2002M04;-9,87
Viajero;Total;;2002M03;9,77
Viajero;Total;;2002M02;-0,31
Viajero;Total;;2002M01;-4,38
Viajero;Total;;2001M12;-3,97
Viajero;Total;;2001M11;-0,9
Viajero;Total;;2001M10;-1,09
Viajero;Total;;2001M09;-0,32
Viajero;Total;;2001M08;2,64
Viajero;Total;;2001M07;0,5
Viajero;Total;;2001M06;1,85
Viajero;Total;;2001M05;1,45
Viajero;Total;;2001M04;0,93
Viajero;Total;;2001M03;2,1
Viajero;Total;;2001M02;3,77
Viajero;Total;;2001M01;6,98
Viajero;Total;;2000M12;4,5
Viajero;Total;;2000M11;3,4
Viajero;Total;;2000M10;-1,5
Viajero;Total;;2000M09;-0,4
Viajero;Total;;2000M08;0,1
Viajero;Total;;2000M07;-0,6
Viajero;Total;;2000M06;-0,5
Viajero;Total;;2000M05;-2,3
Viajero;Total;;2000M04;8,2
Viajero;Total;;2000M03;2,4
Viajero;Total;;2000M02;5,8
Viajero;Total;;2000M01;1,2
Viajero;Total;;1999M12;9,7
Viajero;Total;;1999M11;12,5
Viajero;Total;;1999M10;13,9
Viajero;Total;;1999M09;11,7
Viajero;Total;;1999M08;10,7
Viajero;Total;;1999M07;13,6
Viajero;Total;;1999M06;16,2
Viajero;Total;;1999M05;14,8
Viajero;Total;;1999M04;8,6
Viajero;Total;;1999M03;16,5
Viajero;Total;;1999M02;15,1
Viajero;Total;;1999M01;14,1
Viajero;Total;Residentes en España;2025M04;8,76
Viajero;Total;Residentes en España;2025M03;-14,33
Viajero;Total;Residentes en España;2025M02;-0,07
Viajero;Total;Residentes en España;2025M01;0
Viajero;Total;Residentes en España;2024M12;-2,33
Viajero;Total;Residentes en España;2024M11;4,96
Viajero;Total;Residentes en España;2024M10;-1,4
Viajero;Total;Residentes en España;2024M09;-2,22
Viajero;Total;Residentes en España;2024M08;-0,4
Viajero;Total;Residentes en España;2024M07;-4,39
Viajero;Total;Residentes en España;2024M06;-1,03
Viajero;Total;Residentes en España;2024M05;8,19
Viajero;Total;Residentes en España;2024M04;-16,11
Viajero;Total;Residentes en España;2024M03;10,78
Viajero;Total;Residentes en España;2024M02;2,53
Viajero;Total;Residentes en España;2024M01;-1,54
Viajero;Total;Residentes en España;2023M12;4,74
Viajero;Total;Residentes en España;2023M11;1,29
Viajero;Total;Residentes en España;2023M10;-1,47
Viajero;Total;Residentes en España;2023M09;-1,07
Viajero;Total;Residentes en España;2023M08;-2,22
Viajero;Total;Residentes en España;2023M07;-1,03
Viajero;Total;Residentes en España;2023M06;0,6
Viajero;Total;Residentes en España;2023M05;-2,54
Viajero;Total;Residentes en España;2023M04;5,28
Viajero;Total;Residentes en España;2023M03;16,03
Viajero;Total;Residentes en España;2023M02;5,49
Viajero;Total;Residentes en España;2023M01;26,57
Viajero;Total;Residentes en España;2022M12;12,71
